T2M_MIN,T2M_MAX,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M,date,field_id
16.84,20.61,18.25,62.01,2.93,90.08,8.22,2024-11-04,171623003907291
14.77,20.63,18.13,11.43,2.82,90.45,7.74,2024-11-05,171623003907291
6.16,17.3,11.8,0.03,5.54,83.78,2.99,2024-11-06,171623003907291
5.12,16.12,9.42,0.0,11.75,80.7,3.45,2024-11-07,171623003907291
3.0,15.88,8.94,0.0,9.87,76.94,2.92,2024-11-08,171623003907291
5.41,17.31,10.79,7.62,3.46,73.68,5.11,2024-11-09,171623003907291
7.33,20.05,13.12,1.68,10.14,79.77,5.71,2024-11-10,171623003907291
3.31,16.99,9.04,0.01,11.64,75.08,5.32,2024-11-11,171623003907291
1.42,12.2,6.04,0.0,7.45,75.71,4.37,2024-11-12,171623003907291
3.35,13.0,8.17,6.32,6.14,83.84,6.15,2024-11-13,171623003907291
6.28,13.82,10.54,3.67,1.97,85.88,5.59,2024-11-14,171623003907291
4.09,13.3,8.36,0.01,7.69,82.81,2.67,2024-11-15,171623003907291
3.13,13.5,7.99,0.0,5.25,83.53,4.41,2024-11-16,171623003907291
6.93,15.67,10.75,0.51,4.5,90.31,4.01,2024-11-17,171623003907291
10.65,19.01,13.85,8.74,2.95,91.38,5.62,2024-11-18,171623003907291
7.16,18.83,13.79,0.88,10.03,79.5,6.64,2024-11-19,171623003907291
2.43,12.02,6.66,2.26,8.07,66.58,6.72,2024-11-20,171623003907291
-1.45,3.83,1.8,3.08,3.28,76.8,10.03,2024-11-21,171623003907291
1.87,8.69,5.54,0.13,3.37,82.7,6.23,2024-11-22,171623003907291
1.29,7.68,3.12,0.0,4.2,85.05,3.16,2024-11-23,171623003907291
1.45,14.43,7.42,0.0,7.77,80.48,5.38,2024-11-24,171623003907291
0.42,14.6,9.9,0.0,3.02,84.48,6.96,2024-11-25,171623003907291
-4.89,6.28,0.86,0.0,9.86,67.0,3.48,2024-11-26,171623003907291
0.41,4.38,1.86,7.53,1.56,84.61,2.8,2024-11-27,171623003907291
-5.15,2.71,-1.06,0.0,4.14,78.08,5.53,2024-11-28,171623003907291
-6.66,-1.81,-4.8,0.0,5.42,66.47,6.37,2024-11-29,171623003907291
-6.71,-1.59,-4.32,0.05,6.44,60.77,4.55,2024-11-30,171623003907291
-9.14,-1.26,-5.94,0.0,10.03,66.38,4.28,2024-12-01,171623003907291
-11.05,-3.6,-7.32,0.44,4.47,84.44,3.58,2024-12-02,171623003907291
-9.81,-1.42,-6.16,0.0,4.97,83.91,4.44,2024-12-03,171623003907291
-6.99,7.77,-0.49,0.02,5.65,75.04,9.34,2024-12-04,171623003907291
-11.51,-3.24,-7.82,0.0,10.26,58.87,7.2,2024-12-05,171623003907291
-11.15,0.14,-5.83,0.0,9.55,70.59,4.1,2024-12-06,171623003907291
-6.32,7.98,0.3,0.0,9.03,81.44,6.0,2024-12-07,171623003907291
2.09,11.54,5.0,2.01,8.89,96.56,6.18,2024-12-08,171623003907291
2.27,11.76,6.64,2.24,7.96,84.37,4.14,2024-12-09,171623003907291
-2.88,4.27,0.21,0.0,3.78,81.18,4.61,2024-12-10,171623003907291
-7.25,2.09,-2.82,0.03,6.03,68.39,6.84,2024-12-11,171623003907291
-10.01,-7.25,-8.47,2.48,3.57,62.35,4.14,2024-12-12,171623003907291
-10.11,-0.32,-5.59,0.0,5.27,74.65,5.53,2024-12-13,171623003907291
-5.79,3.79,-0.83,11.04,3.18,90.64,6.02,2024-12-14,171623003907291
1.08,8.59,4.11,1.3,3.84,95.81,3.75,2024-12-15,171623003907291
-0.07,15.3,6.85,2.79,6.11,92.97,6.01,2024-12-16,171623003907291
-2.2,7.5,2.36,0.05,6.67,79.49,3.09,2024-12-17,171623003907291
-5.43,5.28,0.21,0.64,4.38,80.51,5.18,2024-12-18,171623003907291
-4.83,2.33,-1.1,0.05,6.37,75.53,3.95,2024-12-19,171623003907291
-4.04,3.05,-1.06,0.24,4.15,82.73,7.67,2024-12-20,171623003907291
-5.24,1.46,-3.1,0.0,8.39,72.37,2.89,2024-12-21,171623003907291
-5.35,3.65,-1.58,0.0,6.69,75.18,4.96,2024-12-22,171623003907291
-2.24,3.86,1.14,0.03,3.24,84.97,6.26,2024-12-23,171623003907291
-0.84,6.87,1.66,0.19,2.8,91.43,3.58,2024-12-24,171623003907291
-0.16,5.65,2.48,2.4,1.9,96.66,3.23,2024-12-25,171623003907291
3.29,10.95,6.6,0.41,3.86,92.26,4.11,2024-12-26,171623003907291
5.91,11.94,9.27,2.72,2.05,94.34,6.56,2024-12-27,171623003907291
5.83,13.67,9.66,3.9,6.75,92.73,3.26,2024-12-28,171623003907291
3.37,9.89,6.67,20.8,2.78,91.77,7.98,2024-12-29,171623003907291
1.04,6.51,3.85,4.7,6.18,90.29,3.91,2024-12-30,171623003907291
-1.09,5.5,3.19,8.66,2.48,89.41,8.33,2024-12-31,171623003907291
-3.66,8.37,1.62,0.0,9.65,81.23,6.32,2020-01-01,171623003908417
1.35,9.3,5.44,0.1,6.57,93.19,5.51,2020-01-02,171623003908417
-0.76,7.6,4.7,0.21,2.54,90.21,3.17,2020-01-03,171623003908417
-5.0,2.66,-0.91,0.35,2.57,87.89,4.93,2020-01-04,171623003908417
-5.06,8.45,0.77,0.0,8.11,80.4,6.87,2020-01-05,171623003908417
-4.37,5.75,0.41,0.0,7.49,66.4,2.13,2020-01-06,171623003908417
-2.34,6.76,1.27,0.0,9.29,68.82,4.35,2020-01-07,171623003908417
-5.73,-0.43,-3.19,0.0,8.48,67.48,5.11,2020-01-08,171623003908417
-3.12,9.48,4.33,9.93,2.25,83.72,8.9,2020-01-09,171623003908417
7.55,14.37,11.12,24.44,2.46,97.07,5.47,2020-01-10,171623003908417
-2.84,13.6,4.82,46.9,1.53,92.23,8.0,2020-01-11,171623003908417
-5.5,1.35,-1.97,0.2,2.76,89.29,2.56,2020-01-12,171623003908417
-2.93,3.93,-0.02,0.06,3.96,91.49,3.26,2020-01-13,171623003908417
-0.65,9.59,3.86,0.01,6.21,93.22,3.47,2020-01-14,171623003908417
-1.36,8.0,3.37,0.06,3.24,93.51,5.16,2020-01-15,171623003908417
-7.22,-1.4,-4.63,0.0,11.02,72.6,5.99,2020-01-16,171623003908417
-5.96,-0.52,-3.08,9.22,2.77,79.38,7.19,2020-01-17,171623003908417
-11.75,3.76,-1.68,16.08,2.74,85.09,10.64,2020-01-18,171623003908417
-15.08,-10.53,-12.63,0.19,7.11,80.54,7.9,2020-01-19,171623003908417
-11.17,-3.55,-7.32,0.02,5.59,89.47,3.1,2020-01-20,171623003908417
-10.06,0.05,-5.51,0.0,10.81,87.18,2.6,2020-01-21,171623003908417
-6.98,0.1,-3.2,0.25,7.13,85.31,5.64,2020-01-22,171623003908417
-1.44,2.91,0.75,6.6,2.85,92.85,4.94,2020-01-23,171623003908417
-1.66,3.65,0.85,1.27,3.72,96.35,3.06,2020-01-24,171623003908417
-2.69,1.29,-0.55,1.26,2.31,91.75,6.71,2020-01-25,171623003908417
-4.07,2.7,-1.7,0.0,8.95,90.3,3.77,2020-01-26,171623003908417
-5.98,1.79,-2.57,0.0,3.06,90.59,2.96,2020-01-27,171623003908417
-6.64,1.55,-2.4,0.02,4.31,90.85,2.13,2020-01-28,171623003908417
-2.67,1.27,-1.12,0.02,3.91,87.62,2.47,2020-01-29,171623003908417
-4.71,3.35,-0.56,0.02,5.78,81.29,1.67,2020-01-30,171623003908417
-1.53,5.37,1.26,0.38,5.0,84.88,2.02,2020-01-31,171623003908417
-1.23,4.69,0.97,0.27,4.09,92.06,4.51,2020-02-01,171623003908417
-0.66,14.61,5.35,0.0,12.34,87.88,6.77,2020-02-02,171623003908417
1.63,16.41,8.02,0.0,9.59,92.0,5.11,2020-02-03,171623003908417
-1.05,8.61,2.62,0.76,4.14,85.54,7.68,2020-02-04,171623003908417
-2.65,3.22,-0.81,4.28,3.46,82.13,7.38,2020-02-05,171623003908417
-4.31,-0.08,-2.59,0.54,3.64,85.65,5.37,2020-02-06,171623003908417
-4.59,1.55,-1.72,1.36,10.97,82.49,4.14,2020-02-07,171623003908417
-5.21,1.39,-2.01,0.49,4.4,88.28,3.49,2020-02-08,171623003908417
-5.32,4.86,0.34,13.26,1.69,94.02,6.65,2020-02-09,171623003908417
-2.8,2.63,-0.62,0.06,9.36,88.34,3.65,2020-02-10,171623003908417
-3.12,4.53,-0.13,0.0,12.33,80.79,3.4,2020-02-11,171623003908417
-1.97,2.0,-0.35,6.39,3.65,88.28,2.93,2020-02-12,171623003908417
-14.13,-1.32,-6.17,0.8,3.4,80.82,7.07,2020-02-13,171623003908417
-18.12,-6.7,-12.93,0.01,13.83,78.56,3.07,2020-02-14,171623003908417
-13.45,4.24,-2.98,0.03,4.49,84.72,6.77,2020-02-15,171623003908417
-2.64,7.19,0.87,0.05,12.19,79.87,2.43,2020-02-16,171623003908417
-1.15,6.15,2.78,10.7,4.04,93.0,5.38,2020-02-17,171623003908417
-3.94,5.62,0.75,0.08,12.97,85.21,5.89,2020-02-18,171623003908417
-5.89,2.84,-2.04,0.0,15.11,72.96,4.08,2020-02-19,171623003908417
-8.26,-1.74,-4.98,0.0,16.18,64.37,5.77,2020-02-20,171623003908417
-11.27,1.59,-4.87,0.0,15.94,71.39,3.77,2020-02-21,171623003908417
-6.63,8.27,0.07,0.0,16.32,77.62,5.88,2020-02-22,171623003908417
-1.23,12.14,3.84,0.0,15.43,88.56,4.88,2020-02-23,171623003908417
1.45,7.39,4.45,8.14,2.87,95.24,4.84,2020-02-24,171623003908417
-0.19,4.64,2.26,5.87,3.71,92.26,7.47,2020-02-25,171623003908417
-4.84,0.14,-1.51,3.6,5.63,85.09,7.3,2020-02-26,171623003908417
-5.96,2.73,-2.2,0.0,10.92,79.0,5.77,2020-02-27,171623003908417
-6.23,0.56,-3.4,0.01,13.56,81.04,4.77,2020-02-28,171623003908417
-9.58,2.59,-3.2,0.0,16.99,74.45,3.64,2020-02-29,171623003908417
-1.86,12.01,5.62,4.42,15.69,87.14,7.32,2020-03-01,171623003908417
3.24,11.31,7.06,5.79,14.44,81.48,3.71,2020-03-02,171623003908417
-2.25,12.33,4.61,0.34,15.95,76.08,5.94,2020-03-03,171623003908417
-0.14,10.85,4.84,0.02,17.89,72.68,5.23,2020-03-04,171623003908417
-1.52,13.73,5.06,0.0,15.01,70.06,7.44,2020-03-05,171623003908417
-4.61,6.36,1.0,0.0,14.18,73.85,7.88,2020-03-06,171623003908417
-4.99,9.39,1.6,0.0,17.15,73.92,4.31,2020-03-07,171623003908417
0.03,16.73,7.96,0.0,18.59,73.58,7.62,2020-03-08,171623003908417
8.87,14.22,12.03,16.6,6.29,89.25,9.51,2020-03-09,171623003908417
3.14,13.36,6.85,1.15,4.59,83.47,4.11,2020-03-10,171623003908417
3.51,9.65,6.04,0.11,4.7,89.44,2.28,2020-03-11,171623003908417
3.33,16.14,9.44,2.37,6.74,91.85,5.2,2020-03-12,171623003908417
-0.03,10.13,4.54,0.0,20.38,68.27,5.75,2020-03-13,171623003908417
-2.7,3.15,1.33,9.01,3.62,85.91,4.79,2020-03-14,171623003908417
-2.88,8.22,1.94,0.04,15.22,81.92,4.47,2020-03-15,171623003908417
-0.76,6.9,3.51,0.96,5.13,90.16,2.95,2020-03-16,171623003908417
0.32,11.0,5.5,0.05,20.27,74.92,3.39,2020-03-17,171623003908417
3.68,11.09,6.98,10.81,4.07,94.93,3.71,2020-03-18,171623003908417
5.34,19.56,12.95,19.6,4.51,96.15,7.56,2020-03-19,171623003908417
-2.01,19.0,8.55,0.52,6.44,78.42,8.45,2020-03-20,171623003908417
-4.86,4.9,-0.41,0.03,10.88,76.4,3.73,2020-03-21,171623003908417
-3.79,1.64,-0.73,2.6,4.59,87.95,4.33,2020-03-22,171623003908417
-2.12,8.68,3.02,0.06,7.02,87.09,2.36,2020-03-23,171623003908417
0.35,10.08,4.66,0.15,7.48,91.02,3.73,2020-03-24,171623003908417
1.71,15.38,7.88,0.32,13.08,84.23,3.54,2020-03-25,171623003908417
6.51,16.46,10.89,0.91,5.09,93.3,4.13,2020-03-26,171623003908417
7.52,17.37,13.05,6.57,6.19,94.45,4.05,2020-03-27,171623003908417
16.75,21.67,19.5,4.59,5.31,95.06,6.84,2020-03-28,171623003908417
6.68,15.46,11.15,0.05,12.22,68.45,11.52,2020-03-29,171623003908417
3.16,14.58,8.85,0.0,23.43,73.66,5.51,2020-03-30,171623003908417
0.55,8.93,5.11,0.0,8.57,81.78,4.63,2020-03-31,171623003908417
0.02,13.61,6.71,0.0,20.39,77.1,2.57,2020-04-01,171623003908417
1.91,16.43,9.52,0.0,20.81,76.92,3.18,2020-04-02,171623003908417
7.16,20.77,13.91,0.06,15.64,75.92,3.89,2020-04-03,171623003908417
3.48,12.27,7.7,1.09,8.97,84.83,4.25,2020-04-04,171623003908417
1.39,14.89,7.91,0.0,23.98,75.08,3.55,2020-04-05,171623003908417
3.77,20.2,12.78,0.0,15.67,85.98,3.63,2020-04-06,171623003908417
13.89,25.45,19.77,0.1,20.05,83.61,5.83,2020-04-07,171623003908417
8.68,25.69,18.16,5.01,21.57,76.49,4.82,2020-04-08,171623003908417
1.03,11.28,6.6,0.02,18.38,63.66,9.28,2020-04-09,171623003908417
-1.74,11.32,4.75,0.0,25.98,67.2,5.41,2020-04-10,171623003908417
2.92,17.23,10.17,3.44,20.15,69.95,6.34,2020-04-11,171623003908417
9.47,16.71,12.37,1.64,10.62,89.91,5.52,2020-04-12,171623003908417
0.21,10.23,4.44,0.18,20.98,65.08,9.39,2020-04-13,171623003908417
-1.04,7.23,2.27,0.0,21.65,62.39,4.8,2020-04-14,171623003908417
-2.4,6.73,1.77,0.18,17.16,69.91,5.52,2020-04-15,171623003908417
-3.01,8.37,2.71,3.39,19.35,71.76,2.94,2020-04-16,171623003908417
-1.04,7.46,3.06,5.58,6.56,89.19,5.21,2020-04-17,171623003908417
-3.42,13.26,5.72,0.01,26.89,71.6,5.4,2020-04-18,171623003908417
4.39,17.85,10.52,0.01,23.16,76.69,4.15,2020-04-19,171623003908417
2.2,17.32,10.66,0.1,20.63,69.03,4.89,2020-04-20,171623003908417
4.27,12.61,8.18,0.0,28.47,63.84,6.24,2020-04-21,171623003908417
2.1,22.11,12.89,0.0,16.56,66.73,5.82,2020-04-22,171623003908417
7.18,14.23,11.53,11.72,9.93,92.33,4.29,2020-04-23,171623003908417
6.3,19.96,12.63,7.55,11.97,83.83,2.21,2020-04-24,171623003908417
5.96,15.23,10.97,30.03,5.01,90.62,6.05,2020-04-25,171623003908417
5.23,16.65,9.68,6.01,23.61,69.11,6.54,2020-04-26,171623003908417
4.61,19.21,13.32,0.43,19.46,64.75,5.71,2020-04-27,171623003908417
12.93,23.36,18.13,22.29,21.79,82.7,7.17,2020-04-28,171623003908417
8.06,15.69,12.37,23.83,6.89,83.19,8.0,2020-04-29,171623003908417
5.85,14.93,10.2,0.54,17.07,77.24,7.39,2020-04-30,171623003908417
2.69,19.76,12.32,0.28,22.33,68.8,3.16,2020-05-01,171623003908417
12.78,27.29,19.05,1.37,23.59,80.76,5.01,2020-05-02,171623003908417
9.99,20.99,16.16,12.07,15.34,72.89,3.38,2020-05-03,171623003908417
5.71,16.0,10.99,4.68,17.21,77.1,5.88,2020-05-04,171623003908417
4.97,9.85,8.64,5.68,6.24,87.14,5.07,2020-05-05,171623003908417
2.19,16.14,9.67,0.08,26.86,70.73,4.98,2020-05-06,171623003908417
5.78,19.23,12.76,1.36,25.43,74.42,5.31,2020-05-07,171623003908417
-0.03,11.56,7.96,0.69,25.28,71.18,6.06,2020-05-08,171623003908417
-0.54,14.04,7.37,0.0,27.93,61.35,3.14,2020-05-09,171623003908417
2.07,12.29,8.24,0.35,10.68,76.14,8.15,2020-05-10,171623003908417
0.72,12.47,7.46,0.0,12.39,74.0,3.96,2020-05-11,171623003908417
2.75,16.36,10.5,0.0,22.29,65.88,2.44,2020-05-12,171623003908417
6.54,16.56,11.85,0.6,13.33,79.26,5.17,2020-05-13,171623003908417
10.85,22.74,18.35,15.84,9.88,92.05,6.51,2020-05-14,171623003908417
15.98,24.14,19.54,1.28,16.49,85.13,5.0,2020-05-15,171623003908417
14.11,26.01,19.46,14.53,21.92,81.68,3.69,2020-05-16,171623003908417
12.92,24.08,19.54,41.57,7.63,91.17,6.08,2020-05-17,171623003908417
9.18,19.34,15.14,2.5,14.47,83.42,2.76,2020-05-18,171623003908417
11.15,22.87,16.38,3.45,9.38,88.44,6.32,2020-05-19,171623003908417
11.69,18.0,14.38,0.17,12.18,84.36,6.08,2020-05-20,171623003908417
9.21,19.1,14.75,0.0,10.17,85.94,3.29,2020-05-21,171623003908417
11.84,23.4,18.05,0.03,22.25,82.83,2.84,2020-05-22,171623003908417
16.2,26.9,21.99,1.21,20.86,87.87,4.79,2020-05-23,171623003908417
19.55,28.13,23.29,11.27,25.37,88.54,4.19,2020-05-24,171623003908417
18.7,29.29,23.68,6.15,22.13,80.35,3.53,2020-05-25,171623003908417
18.84,28.21,23.48,1.28,22.03,83.92,4.5,2020-05-26,171623003908417
18.15,26.31,21.96,0.66,19.45,86.7,4.72,2020-05-27,171623003908417
17.6,25.94,21.43,5.22,20.45,84.74,3.73,2020-05-28,171623003908417
13.2,24.64,19.29,0.58,29.07,77.59,4.63,2020-05-29,171623003908417
10.5,22.94,17.18,0.0,28.73,76.34,3.74,2020-05-30,171623003908417
9.99,22.48,16.41,0.0,30.87,69.87,3.35,2020-05-31,171623003908417
10.2,22.64,17.44,0.0,14.69,71.64,4.66,2020-06-01,171623003908417
14.92,29.4,22.54,0.0,28.71,77.23,5.76,2020-06-02,171623003908417
18.71,28.99,23.93,17.89,15.3,87.35,4.29,2020-06-03,171623003908417
20.04,26.17,23.41,7.64,19.94,86.78,1.8,2020-06-04,171623003908417
17.71,28.87,24.04,0.0,21.18,84.67,2.94,2020-06-05,171623003908417
15.46,29.93,23.49,0.0,27.19,73.77,3.8,2020-06-06,171623003908417
13.76,28.39,21.18,0.0,28.02,71.74,3.86,2020-06-07,171623003908417
15.08,28.91,22.32,0.0,27.58,71.2,4.79,2020-06-08,171623003908417
20.58,28.82,24.99,7.87,12.68,87.42,10.01,2020-06-09,171623003908417
14.25,26.58,21.74,1.63,19.33,81.16,8.39,2020-06-10,171623003908417
12.52,26.21,19.82,0.0,29.56,72.8,4.54,2020-06-11,171623003908417
14.59,28.64,21.93,0.0,31.24,68.6,2.56,2020-06-12,171623003908417
11.96,24.56,18.34,0.08,27.68,75.36,5.12,2020-06-13,171623003908417
11.29,22.64,16.96,0.79,28.78,68.19,4.78,2020-06-14,171623003908417
9.07,24.44,17.58,0.06,31.78,68.48,3.5,2020-06-15,171623003908417
13.87,27.14,21.0,0.0,29.37,75.22,3.16,2020-06-16,171623003908417
16.01,28.17,22.73,0.0,25.51,68.8,2.12,2020-06-17,171623003908417
18.48,29.94,24.57,0.0,26.45,63.89,1.81,2020-06-18,171623003908417
18.2,30.18,24.74,0.0,27.24,70.4,2.5,2020-06-19,171623003908417
19.36,30.17,24.76,8.03,19.66,80.42,3.86,2020-06-20,171623003908417
19.88,26.92,23.41,4.32,18.08,82.14,2.6,2020-06-21,171623003908417
18.45,26.77,22.69,23.81,21.03,89.57,3.64,2020-06-22,171623003908417
15.52,24.53,20.07,1.08,25.77,78.9,5.11,2020-06-23,171623003908417
13.89,25.54,20.38,0.26,26.78,75.21,3.05,2020-06-24,171623003908417
15.1,27.86,22.09,0.0,28.67,70.23,2.7,2020-06-25,171623003908417
18.28,28.42,24.1,1.97,24.3,82.26,4.94,2020-06-26,171623003908417
22.32,27.0,24.25,15.27,17.06,92.61,4.38,2020-06-27,171623003908417
21.52,29.07,24.78,1.54,21.73,86.49,2.66,2020-06-28,171623003908417
22.32,29.82,25.66,0.5,22.94,85.03,2.65,2020-06-29,171623003908417
20.95,28.29,24.22,0.95,17.62,87.15,3.42,2020-06-30,171623003908417
19.93,29.35,25.26,0.52,24.04,82.54,2.95,2020-07-01,171623003908417
20.48,30.44,25.57,0.07,28.14,74.44,2.92,2020-07-02,171623003908417
18.61,30.37,24.95,0.0,27.22,73.52,2.71,2020-07-03,171623003908417
18.64,31.18,25.29,0.0,26.4,70.28,2.53,2020-07-04,171623003908417
20.78,31.3,26.68,0.04,27.44,74.12,2.27,2020-07-05,171623003908417
22.91,31.55,27.35,1.02,26.14,73.72,1.5,2020-07-06,171623003908417
22.1,31.54,27.76,0.68,25.81,72.95,1.3,2020-07-07,171623003908417
23.84,31.82,27.68,3.69,23.85,75.03,1.39,2020-07-08,171623003908417
22.42,30.48,26.52,8.12,25.18,83.06,2.97,2020-07-09,171623003908417
19.94,28.42,24.24,1.36,28.68,79.27,6.55,2020-07-10,171623003908417
18.38,29.11,24.5,13.99,23.37,81.64,3.4,2020-07-11,171623003908417
17.36,27.61,23.25,6.13,25.64,82.94,3.12,2020-07-12,171623003908417
14.63,26.82,21.35,0.0,28.14,75.42,2.67,2020-07-13,171623003908417
15.39,27.84,22.42,0.0,25.76,71.05,2.63,2020-07-14,171623003908417
18.46,29.42,24.16,19.62,10.23,81.83,4.59,2020-07-15,171623003908417
21.05,27.64,24.04,1.29,23.6,83.97,3.25,2020-07-16,171623003908417
18.69,29.82,24.85,0.0,28.39,82.0,2.27,2020-07-17,171623003908417
22.66,30.51,26.68,0.03,24.64,85.1,5.04,2020-07-18,171623003908417
21.35,29.94,26.28,5.68,12.08,84.75,5.5,2020-07-19,171623003908417
19.19,30.01,24.66,8.84,20.95,72.27,1.54,2020-07-20,171623003908417
20.94,27.73,24.39,26.95,15.6,90.18,2.22,2020-07-21,171623003908417
22.32,28.76,25.26,3.63,20.75,86.88,3.29,2020-07-22,171623003908417
18.46,28.19,23.59,0.02,27.84,79.4,2.41,2020-07-23,171623003908417
15.96,27.87,22.75,0.0,28.29,76.75,2.23,2020-07-24,171623003908417
19.64,29.47,24.47,0.0,25.49,74.06,1.83,2020-07-25,171623003908417
20.73,31.86,26.63,0.01,26.65,80.94,3.76,2020-07-26,171623003908417
19.47,28.05,24.59,10.9,12.31,88.94,3.61,2020-07-27,171623003908417
16.96,29.08,23.9,0.0,29.01,68.32,1.53,2020-07-28,171623003908417
17.23,29.57,23.72,0.0,26.64,72.27,2.71,2020-07-29,171623003908417
19.46,22.46,21.16,27.16,7.74,92.05,4.55,2020-07-30,171623003908417
18.64,25.08,21.48,1.6,16.96,84.74,3.54,2020-07-31,171623003908417
17.86,23.34,20.27,14.06,10.01,90.21,4.43,2020-08-01,171623003908417
16.46,26.87,21.82,1.39,25.25,80.22,3.01,2020-08-02,171623003908417
16.47,25.26,20.71,0.78,16.0,82.29,3.07,2020-08-03,171623003908417
13.05,22.2,17.98,0.02,25.71,77.71,4.36,2020-08-04,171623003908417
11.59,23.11,17.96,0.0,23.67,70.15,1.6,2020-08-05,171623003908417
13.29,25.04,20.07,0.0,26.07,65.57,1.9,2020-08-06,171623003908417
14.24,26.36,20.91,0.0,26.36,68.73,2.13,2020-08-07,171623003908417
15.7,29.04,22.75,0.0,22.33,76.8,3.46,2020-08-08,171623003908417
18.94,27.77,23.92,0.13,20.05,83.5,4.05,2020-08-09,171623003908417
21.73,31.51,25.93,10.26,19.62,88.2,3.57,2020-08-10,171623003908417
19.39,28.03,23.27,1.85,21.91,84.62,2.45,2020-08-11,171623003908417
17.18,28.43,22.7,0.0,26.24,73.58,2.49,2020-08-12,171623003908417
19.77,28.5,23.81,0.0,24.27,77.27,2.9,2020-08-13,171623003908417
18.04,29.24,23.76,0.02,25.34,70.17,2.49,2020-08-14,171623003908417
16.99,29.78,23.85,0.6,22.17,75.6,2.56,2020-08-15,171623003908417
16.07,27.93,22.07,0.03,26.25,72.48,4.24,2020-08-16,171623003908417
17.36,29.34,23.37,1.48,22.36,71.29,3.0,2020-08-17,171623003908417
15.31,26.64,21.51,1.53,24.59,70.05,4.34,2020-08-18,171623003908417
12.93,26.59,19.75,0.0,26.21,63.19,3.54,2020-08-19,171623003908417
14.41,27.81,21.22,0.0,26.09,59.44,1.89,2020-08-20,171623003908417
16.07,29.06,23.07,0.0,25.65,51.04,1.19,2020-08-21,171623003908417
16.7,30.05,23.25,0.0,24.54,59.09,1.95,2020-08-22,171623003908417
16.87,30.97,24.36,0.02,18.52,71.79,3.74,2020-08-23,171623003908417
19.57,34.22,26.73,0.0,22.11,68.55,3.6,2020-08-24,171623003908417
20.9,34.26,27.22,0.01,21.12,65.65,3.04,2020-08-25,171623003908417
20.97,32.82,26.82,0.0,21.56,71.34,4.01,2020-08-26,171623003908417
22.95,30.56,26.19,0.0,16.67,78.23,4.41,2020-08-27,171623003908417
22.63,31.95,26.25,0.15,20.07,77.59,3.25,2020-08-28,171623003908417
16.35,28.68,23.52,0.05,18.66,64.4,4.62,2020-08-29,171623003908417
13.75,26.84,20.38,0.01,20.89,65.03,2.93,2020-08-30,171623003908417
14.36,30.73,22.64,0.16,17.96,68.49,3.0,2020-08-31,171623003908417
19.47,26.51,22.77,11.19,5.77,91.77,3.04,2020-09-01,171623003908417
19.98,28.45,23.62,0.08,16.51,72.7,2.69,2020-09-02,171623003908417
15.67,31.1,23.16,0.01,21.22,61.3,4.82,2020-09-03,171623003908417
12.4,26.42,19.51,0.0,24.25,54.27,3.55,2020-09-04,171623003908417
13.47,30.91,21.86,0.28,22.69,53.27,4.26,2020-09-05,171623003908417
15.52,25.89,20.82,9.15,10.12,78.77,5.44,2020-09-06,171623003908417
19.93,30.09,24.52,7.62,11.54,80.75,4.4,2020-09-07,171623003908417
21.11,28.69,24.24,8.05,10.84,84.74,2.94,2020-09-08,171623003908417
18.74,30.28,24.13,0.86,10.62,74.23,1.73,2020-09-09,171623003908417
16.22,26.98,20.79,0.01,9.79,78.8,4.21,2020-09-10,171623003908417
16.75,28.73,21.95,0.39,9.2,75.62,3.56,2020-09-11,171623003908417
17.75,27.5,22.0,14.49,3.85,85.92,4.19,2020-09-12,171623003908417
14.67,26.23,19.68,0.38,19.59,77.36,2.79,2020-09-13,171623003908417
12.26,25.26,18.32,0.01,15.94,72.71,3.69,2020-09-14,171623003908417
12.37,26.15,18.76,0.0,17.14,62.26,2.57,2020-09-15,171623003908417
11.64,26.89,18.62,0.0,15.95,65.89,2.46,2020-09-16,171623003908417
12.31,24.44,18.82,0.0,14.65,76.22,5.1,2020-09-17,171623003908417
7.55,20.18,13.95,0.0,20.7,58.56,5.24,2020-09-18,171623003908417
5.06,20.61,12.55,0.0,20.57,59.4,3.08,2020-09-19,171623003908417
5.82,23.83,14.47,0.0,19.17,48.01,4.06,2020-09-20,171623003908417
6.93,25.07,15.72,0.0,18.95,59.12,3.05,2020-09-21,171623003908417
10.57,25.37,17.36,0.0,15.68,70.96,2.74,2020-09-22,171623003908417
11.48,22.86,17.02,0.0,13.25,68.74,2.91,2020-09-23,171623003908417
10.7,26.05,18.05,0.0,18.72,69.78,3.05,2020-09-24,171623003908417
13.01,27.13,19.64,0.0,18.6,66.17,2.54,2020-09-25,171623003908417
14.56,27.76,20.5,0.0,12.75,75.87,6.83,2020-09-26,171623003908417
13.86,28.07,20.33,3.18,11.92,78.23,5.73,2020-09-27,171623003908417
9.88,20.06,14.22,6.31,10.09,73.44,5.4,2020-09-28,171623003908417
7.5,17.17,12.13,0.23,12.76,72.03,3.9,2020-09-29,171623003908417
8.33,21.78,13.72,0.01,9.89,64.07,6.1,2020-09-30,171623003908417
7.06,16.54,11.24,0.52,14.13,68.79,5.0,2020-10-01,171623003908417
5.55,16.06,10.41,0.02,12.88,72.26,2.6,2020-10-02,171623003908417
4.82,17.25,10.7,2.91,7.76,73.98,2.52,2020-10-03,171623003908417
